station,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,date,musim
Dongsi,36.458333333333336,46.208333333333336,8.541666666666666,39.125,725.0,29.291666666666668,-3.154166666666667,1026.0958333333333,-18.341666666666665,0.0,2.2916666666666665,2016-01-05,dingin
Guanyuan,35.916666666666664,40.75,15.416666666666666,6.041666666666667,866.6666666666666,23.166666666666668,-3.154166666666667,1026.0958333333333,-18.341666666666665,0.0,2.2916666666666665,2016-01-05,dingin
Gucheng,47.208333333333336,65.54166666666667,15.208333333333334,36.833333333333336,1016.6666666666666,34.416666666666664,-3.0208333333333335,1022.3375,-18.141666666666666,0.0,2.1125000000000003,2016-01-05,dingin
Huairou,22.5,24.541666666666668,3.5,25.812385425579652,712.5,23.041666666666668,-5.933333333333334,1021.0124999999999,-18.879166666666666,0.0,1.6041666666666667,2016-01-05,dingin
Nongzhanguan,30.916666666666668,34.416666666666664,11.125,47.083333333333336,662.5,41.25,-3.154166666666667,1026.0958333333333,-18.341666666666665,0.0,2.2916666666666665,2016-01-05,dingin
Shunyi,16.75,17.541666666666668,2.9583333333333335,27.5,616.6666666666666,43.416666666666664,-3.0625,1026.9624999999999,-20.104166666666668,0.0,2.4916666666666667,2016-01-05,dingin
Tiantan,37.041666666666664,45.458333333333336,14.625,49.458333333333336,837.5,28.791666666666668,-3.154166666666667,1026.0958333333333,-18.341666666666665,0.0,2.2916666666666665,2016-01-05,dingin
Wanliu,35.666666666666664,46.916666666666664,13.666666666666666,46.875,1312.5,23.07806724545114,-3.35,1024.4833333333333,-18.579166666666666,0.0,1.7166666666666668,2016-01-05,dingin
Wanshouxigong,40.75,49.583333333333336,16.708333333333332,41.166666666666664,966.6666666666666,27.375,-3.154166666666667,1026.0958333333333,-18.341666666666665,0.0,2.2916666666666665,2016-01-05,dingin
Aotizhongxin,23.875,37.625,11.5,43.916666666666664,954.1666666666666,37.84805660043985,-2.7708333333333335,1026.8916666666667,-16.566666666666666,0.0,2.504166666666667,2016-01-06,dingin
Changping,17.541666666666668,38.25,11.958333333333334,39.75,829.1666666666666,33.916666666666664,-1.5541666666666665,1022.0458333333332,-17.954166666666666,0.0,3.2583333333333333,2016-01-06,dingin
Dingling,15.583333333333334,31.5,10.75,13.791666666666666,183.33333333333334,54.291666666666664,-1.5541666666666665,1022.0458333333332,-17.954166666666666,0.0,3.2583333333333333,2016-01-06,dingin
Dongsi,25.583333333333332,37.291666666666664,8.0,38.291666666666664,779.1666666666666,31.333333333333332,-2.7708333333333335,1026.8916666666667,-16.566666666666666,0.0,2.504166666666667,2016-01-06,dingin
Guanyuan,29.03889050162564,44.08430429238246,15.416666666666666,21.370901771544833,900.0,23.958333333333332,-2.7708333333333335,1026.8916666666667,-16.566666666666666,0.0,2.504166666666667,2016-01-06,dingin
Gucheng,48.11883704263273,70.53591577045431,14.640256734284419,35.82796145639512,1596.8322676232065,38.528953284792,-2.7291666666666665,1023.1833333333334,-16.5625,0.0,2.4,2016-01-06,dingin
Huairou,22.56776528588041,27.395112093018735,3.338398042092086,24.937385425579652,646.7731060380873,25.242696373072274,-4.633333333333334,1021.7624999999999,-16.849999999999998,0.0,1.7208333333333332,2016-01-06,dingin
Nongzhanguan,24.208333333333332,30.708333333333332,9.875,46.458333333333336,729.1666666666666,40.166666666666664,-2.7708333333333335,1026.8916666666667,-16.566666666666666,0.0,2.504166666666667,2016-01-06,dingin
Shunyi,16.833333333333332,18.791666666666668,4.9643365572929,26.867405394818835,540.5886648827262,41.43344339687267,-2.7708333333333335,1027.7458333333334,-17.416666666666668,0.0,2.1041666666666665,2016-01-06,dingin
Tiantan,34.666666666666664,51.625,10.541666666666666,46.833333333333336,933.3333333333334,30.166666666666668,-2.7708333333333335,1026.8916666666667,-16.566666666666666,0.0,2.504166666666667,2016-01-06,dingin
Wanliu,35.166666666666664,48.208333333333336,13.75,46.541666666666664,2004.1666666666667,23.916666666666668,-3.1166666666666667,1025.3666666666666,-16.191666666666666,0.0,2.125,2016-01-06,dingin
Wanshouxigong,31.166666666666668,40.875,13.333333333333334,38.041666666666664,1037.5,29.083333333333332,-2.7708333333333335,1026.8916666666667,-16.566666666666666,0.0,2.504166666666667,2016-01-06,dingin
Aotizhongxin,11.916666666666666,23.166666666666668,7.666666666666667,28.041666666666668,554.1666666666666,48.208333333333336,-3.1041666666666665,1027.6541666666667,-17.604166666666668,0.0,3.3666666666666667,2016-01-07,dingin
Changping,13.791666666666666,27.333333333333332,8.125,32.125,808.3333333333334,41.583333333333336,-3.6291666666666664,1022.8916666666668,-18.337500000000002,0.0,3.5375,2016-01-07,dingin
Dingling,21.372811846774585,40.65410902503294,8.364510344459331,10.705305573825008,267.68668184476985,62.36424394263909,-3.6291666666666664,1022.8916666666668,-18.337500000000002,0.0,3.5375,2016-01-07,dingin
Dongsi,11.333333333333334,18.083333333333332,3.1666666666666665,24.291666666666668,387.5,46.875,-3.1041666666666665,1027.6541666666667,-17.604166666666668,0.0,3.3666666666666667,2016-01-07,dingin
Guanyuan,11.458333333333334,22.916666666666668,7.208333333333333,32.625,487.5,32.958333333333336,-3.1041666666666665,1027.6541666666667,-17.604166666666668,0.0,3.3666666666666667,2016-01-07,dingin
Gucheng,12.875,18.541666666666668,6.416666666666667,19.25,620.8333333333334,55.541666666666664,-2.891666666666667,1023.9291666666667,-18.045833333333334,0.0,2.558333333333333,2016-01-07,dingin
Huairou,16.791666666666668,20.083333333333332,4.166666666666667,20.562385425579656,562.5,29.5,-5.416666666666667,1022.4416666666666,-18.195833333333333,0.0,1.875,2016-01-07,dingin
Nongzhanguan,10.291666666666666,13.625,6.791666666666667,30.666666666666668,383.3333333333333,44.166666666666664,-3.1041666666666665,1027.6541666666667,-17.604166666666668,0.0,3.3666666666666667,2016-01-07,dingin
Shunyi,14.583333333333334,17.458333333333332,2.4166666666666665,24.791666666666668,425.0,43.125,-3.2708333333333335,1028.475,-18.5625,0.0,3.216666666666667,2016-01-07,dingin
Tiantan,11.666666666666666,22.041666666666668,9.541666666666666,34.541666666666664,483.3333333333333,44.541666666666664,-3.1041666666666665,1027.6541666666667,-17.604166666666668,0.0,3.3666666666666667,2016-01-07,dingin
Wanliu,10.541666666666666,18.833333333333332,7.791666666666667,30.5,841.6666666666666,34.49473391211781,-2.9625,1026.1125,-18.287499999999998,0.0,2.2208333333333337,2016-01-07,dingin
Wanshouxigong,10.166666666666666,14.666666666666666,6.666666666666667,27.375,450.0,38.75,-3.1041666666666665,1027.6541666666667,-17.604166666666668,0.0,3.3666666666666667,2016-01-07,dingin
Aotizhongxin,30.958333333333332,46.291666666666664,14.5,45.291666666666664,925.0,40.34805660043985,-2.9791666666666665,1023.7083333333334,-16.599999999999998,0.0,2.0458333333333334,2016-01-08,dingin
Changping,20.508311947117722,27.0,10.416666666666666,33.75,748.0125560226178,37.458333333333336,-1.55,1018.6041666666666,-18.591666666666665,0.0,3.6750000000000003,2016-01-08,dingin
Dingling,14.1657914053765,31.394976943346506,9.697902068891866,6.333333333333333,1508.537336368954,60.125,-1.5499999999999998,1018.6041666666666,-18.591666666666665,0.0,3.6750000000000003,2016-01-08,dingin
Dongsi,34.875,48.041666666666664,8.375,36.791666666666664,687.5,33.833333333333336,-2.9791666666666665,1023.7083333333334,-16.6,0.0,2.0458333333333334,2016-01-08,dingin
Guanyuan,36.0,52.041666666666664,13.958333333333334,47.541666666666664,875.0,25.166666666666668,-2.9791666666666665,1023.7083333333334,-16.6,0.0,2.0458333333333334,2016-01-08,dingin
Gucheng,44.69600741859879,62.958333333333336,17.333333333333332,43.916666666666664,1275.0,37.791666666666664,-2.5875,1019.85,-16.849999999999998,0.0,1.7291666666666667,2016-01-08,dingin
Huairou,26.666666666666668,29.166666666666668,6.5,25.75,683.3333333333334,24.958333333333332,-5.170833333333333,1018.65,-17.720833333333335,0.0,1.6458333333333333,2016-01-08,dingin
Nongzhanguan,33.458333333333336,36.75,13.583333333333334,48.041666666666664,745.8333333333334,35.083333333333336,-2.9791666666666665,1023.7083333333334,-16.6,0.0,2.0458333333333334,2016-01-08,dingin
Shunyi,19.541666666666668,21.208333333333332,8.523834945313117,32.95073872815217,690.5886648827262,36.34172169843634,-3.8125,1024.6333333333334,-17.529166666666665,0.0,1.6333333333333335,2016-01-08,dingin
Tiantan,34.333333333333336,46.625,13.208333333333334,47.958333333333336,858.3333333333334,35.875,-2.9791666666666665,1023.7083333333334,-16.6,0.0,2.0458333333333334,2016-01-08,dingin
Wanliu,34.666666666666664,45.25,13.791666666666666,47.375,1258.3333333333333,24.041666666666668,-2.75,1022.0,-17.545833333333334,0.0,1.7208333333333332,2016-01-08,dingin
Wanshouxigong,39.833333333333336,51.416666666666664,14.875,44.666666666666664,883.3333333333334,30.791666666666668,-2.9791666666666665,1023.7083333333334,-16.6,0.0,2.0458333333333334,2016-01-08,dingin
Aotizhongxin,68.0,83.66666666666667,25.708333333333332,85.70833333333333,1845.8333333333333,15.75,-2.9958333333333336,1021.0291666666667,-14.141666666666666,0.0,0.9958333333333332,2016-01-09,dingin
Changping,71.79166666666667,100.625,26.708333333333332,77.70833333333333,2491.6666666666665,9.125,-2.279166666666667,1015.775,-15.408333333333333,0.0,1.1875,2016-01-09,dingin
Dingling,46.208333333333336,62.791666666666664,20.208333333333332,36.583333333333336,1037.5,27.25,-2.279166666666667,1015.775,-15.408333333333333,0.0,1.1875,2016-01-09,dingin
Dongsi,81.08333333333333,92.0,17.791666666666668,66.375,1620.8333333333333,9.0,-2.9958333333333336,1021.0291666666667,-14.141666666666666,0.0,0.9958333333333332,2016-01-09,dingin
Guanyuan,78.33333333333333,94.20833333333333,26.333333333333332,80.5,1745.8333333333333,8.041666666666666,-2.9958333333333336,1021.0291666666667,-14.141666666666666,0.0,0.9958333333333332,2016-01-09,dingin
Gucheng,84.16666666666667,113.375,28.208333333333332,74.125,2445.8333333333335,10.0,-2.6416666666666666,1017.3458333333333,-14.541666666666666,0.0,1.1708333333333334,2016-01-09,dingin
Huairou,39.25,43.333333333333336,9.718462750850838,37.020718758912984,967.6064393714206,15.742696373072272,-4.8875,1015.8874999999999,-15.7875,0.0,1.4958333333333333,2016-01-09,dingin
Nongzhanguan,78.08333333333333,81.29166666666667,23.375,83.95833333333333,1625.0,17.166666666666668,-2.9958333333333336,1021.0291666666667,-14.141666666666666,0.0,0.9958333333333332,2016-01-09,dingin
Shunyi,52.166666666666664,55.708333333333336,19.5,57.666666666666664,1241.6666666666667,15.458333333333334,-3.358333333333333,1021.8000000000001,-15.129166666666668,0.0,1.3291666666666666,2016-01-09,dingin
Tiantan,88.08333333333333,95.0,15.416666666666666,78.20833333333333,1708.3333333333333,11.041666666666666,-2.9958333333333336,1021.0291666666667,-14.141666666666666,0.0,0.9958333333333332,2016-01-09,dingin
Wanliu,73.54166666666667,93.75,26.833333333333332,82.16666666666667,2679.1666666666665,8.161400578784477,-3.266666666666667,1019.4041666666667,-14.5,0.0,1.05,2016-01-09,dingin
Wanshouxigong,93.0,101.16666666666667,26.75,72.29166666666667,1845.8333333333333,15.458333333333334,-2.9958333333333336,1021.0291666666667,-14.141666666666666,0.0,0.9958333333333332,2016-01-09,dingin
Aotizhongxin,43.666666666666664,58.541666666666664,18.75,66.91666666666667,1566.6666666666667,26.30638993377318,-3.275,1026.3583333333333,-15.5,0.0,1.4083333333333332,2016-01-10,dingin
Changping,76.125,100.58333333333333,23.666666666666668,65.16666666666667,2358.3333333333335,22.875,-2.5625,1021.2125,-15.354166666666666,0.0,1.3,2016-01-10,dingin
Dingling,40.875,51.0,17.0,29.375,962.5,43.31451545519448,-2.5625,1021.2125,-15.354166666666666,0.0,1.3,2016-01-10,dingin
Dongsi,49.291666666666664,58.958333333333336,18.791666666666668,55.25,1383.3333333333333,16.458333333333332,-3.275,1026.3583333333333,-15.5,0.0,1.4083333333333332,2016-01-10,dingin
Guanyuan,46.25,63.041666666666664,24.25,63.75,1479.1666666666667,16.375,-3.275,1026.3583333333333,-15.5,0.0,1.4083333333333332,2016-01-10,dingin
Gucheng,55.416666666666664,69.375,26.916666666666668,57.791666666666664,2033.3333333333333,20.166666666666668,-1.7958333333333334,1022.6041666666666,-15.779166666666667,0.0,1.9791666666666667,2016-01-10,dingin
Huairou,29.916666666666668,35.25,8.291666666666666,26.458333333333332,658.3333333333334,26.916666666666668,-3.6166666666666667,1021.2041666666668,-16.216666666666665,0.0,1.7750000000000001,2016-01-10,dingin
Nongzhanguan,52.166666666666664,58.458333333333336,27.0,71.08333333333333,1550.0,19.916666666666668,-3.275,1026.3583333333333,-15.5,0.0,1.4083333333333332,2016-01-10,dingin
Shunyi,38.22881675011957,42.489042762776684,14.940501611979784,36.70453603074275,911.9609991080297,36.175055031769666,-2.0541666666666667,1027.1416666666667,-16.983333333333334,0.0,1.9166666666666667,2016-01-10,dingin
Tiantan,60.625,68.5,20.625,68.41666666666667,1520.8333333333333,15.375,-3.275,1026.3583333333333,-15.5,0.0,1.4083333333333332,2016-01-10,dingin
Wanliu,53.833333333333336,67.54166666666667,27.333333333333332,64.83333333333333,2320.8333333333335,14.583333333333334,-2.125,1024.7208333333333,-15.8375,0.0,1.3916666666666666,2016-01-10,dingin
Wanshouxigong,53.5,63.583333333333336,27.041666666666668,58.708333333333336,1475.0,18.875,-3.275,1026.3583333333333,-15.5,0.0,1.4083333333333332,2016-01-10,dingin
Aotizhongxin,14.615567117763652,30.33584963799763,2.890662558723275,27.887743049435485,719.2893810582392,53.056389933773175,-5.9375,1032.1000000000001,-21.691666666666666,0.0,2.891666666666667,2016-01-11,dingin
Changping,12.875,29.458333333333332,8.708333333333334,35.458333333333336,645.8333333333334,47.458333333333336,-5.679166666666667,1027.3333333333333,-21.316666666666666,0.0,2.841666666666667,2016-01-11,dingin
Dingling,10.041666666666666,28.375,8.083333333333334,9.291666666666666,308.3333333333333,64.58333333333333,-5.679166666666667,1027.3333333333333,-21.316666666666666,0.0,2.841666666666667,2016-01-11,dingin
Dongsi,11.541666666666666,22.125,3.75,23.791666666666668,354.1666666666667,53.75,-5.9375,1032.1000000000001,-21.691666666666666,0.0,2.891666666666667,2016-01-11,dingin
Guanyuan,11.791666666666666,27.0,8.083333333333334,30.583333333333332,458.3333333333333,39.708333333333336,-5.9375,1032.1000000000001,-21.691666666666666,0.0,2.891666666666667,2016-01-11,dingin
Gucheng,10.416666666666666,18.375,5.625,16.041666666666668,804.1666666666666,54.291666666666664,-4.916666666666667,1028.2083333333333,-21.175,0.0,3.345833333333333,2016-01-11,dingin
Huairou,11.958333333333334,15.083333333333334,2.5416666666666665,14.187385425579656,420.8333333333333,41.458333333333336,-6.345833333333334,1026.8708333333334,-20.770833333333332,0.0,1.8833333333333335,2016-01-11,dingin
Nongzhanguan,10.041666666666666,16.166666666666668,6.208333333333333,27.708333333333332,379.1666666666667,51.208333333333336,-5.9375,1032.1000000000001,-21.691666666666666,0.0,2.891666666666667,2016-01-11,dingin
Shunyi,11.25,13.583333333333334,3.0,16.5,454.1666666666667,59.208333333333336,-5.579166666666667,1033.0375000000001,-21.170833333333334,0.0,1.9291666666666665,2016-01-11,dingin
Tiantan,11.416666666666666,25.958333333333332,7.333333333333333,30.208333333333332,550.0,51.708333333333336,-5.9375,1032.1000000000001,-21.691666666666666,0.0,2.891666666666667,2016-01-11,dingin
Wanliu,9.041666666666666,20.791666666666668,8.0,27.166666666666668,916.6666666666666,42.078067245451145,-4.595833333333333,1030.4958333333334,-21.55,0.0,2.6750000000000003,2016-01-11,dingin
Wanshouxigong,10.458333333333334,19.75,7.375,22.833333333333332,525.0,48.375,-5.9375,1032.1000000000001,-21.691666666666666,0.0,2.891666666666667,2016-01-11,dingin
Aotizhongxin,12.833333333333334,26.5,8.791666666666666,30.083333333333332,662.5,48.556389933773175,-5.708333333333333,1028.3666666666666,-22.90833333333333,0.0,2.7416666666666667,2016-01-12,dingin
Changping,13.458333333333334,39.333333333333336,7.416666666666667,29.083333333333332,516.6666666666666,43.25,-5.7250000000000005,1023.4458333333333,-22.570833333333336,0.0,3.954166666666667,2016-01-12,dingin
Dingling,10.5,32.208333333333336,8.041666666666666,7.333333333333333,312.5,66.20833333333333,-5.7250000000000005,1023.4458333333333,-22.570833333333336,0.0,3.954166666666667,2016-01-12,dingin
Dongsi,15.674762366186783,26.63903091284904,6.730462775306919,27.75,520.8333333333334,44.583333333333336,-5.708333333333333,1028.3666666666666,-22.90833333333333,0.0,2.7416666666666667,2016-01-12,dingin
Guanyuan,13.916666666666666,26.958333333333332,9.333333333333334,39.041666666666664,562.5,32.0,-5.708333333333333,1028.3666666666666,-22.90833333333333,0.0,2.7416666666666667,2016-01-12,dingin
Gucheng,16.452170375966066,44.11924910378764,8.791666666666666,24.327961456395126,1021.8322676232065,50.291666666666664,-5.566666666666666,1024.4833333333333,-22.120833333333334,0.0,2.033333333333333,2016-01-12,dingin
Huairou,20.484431952547077,25.520112093018735,3.838398042092086,19.145718758912988,625.939772704754,35.65936303973894,-8.0625,1023.1125000000001,-21.854166666666668,0.0,1.8499999999999999,2016-01-12,dingin
Nongzhanguan,19.23654024857707,16.375,7.041666666666667,36.041666666666664,508.3333333333333,45.25,-5.708333333333333,1028.3666666666666,-22.90833333333333,0.0,2.7416666666666667,2016-01-12,dingin
Shunyi,12.0,21.458333333333332,5.291666666666667,17.958333333333332,416.6666666666667,47.791666666666664,-5.983333333333333,1029.2166666666667,-22.974999999999998,0.0,3.358333333333333,2016-01-12,dingin
Tiantan,12.541666666666666,24.875,9.458333333333334,38.5,666.6666666666666,43.583333333333336,-5.708333333333333,1028.3666666666666,-22.90833333333333,0.0,2.7416666666666667,2016-01-12,dingin
Wanliu,12.416666666666666,24.208333333333332,9.166666666666666,34.708333333333336,1037.5,35.375,-5.216666666666667,1026.6958333333334,-22.34166666666667,0.0,2.1,2016-01-12,dingin
Wanshouxigong,18.668677985335197,24.425977443609025,7.833333333333333,27.791666666666668,720.8333333333334,42.958333333333336,-5.708333333333333,1028.3666666666666,-22.90833333333333,0.0,2.7416666666666667,2016-01-12,dingin
Aotizhongxin,19.583333333333332,44.083333333333336,14.5,53.458333333333336,862.5,35.958333333333336,-2.8166666666666664,1020.2875,-23.3875,0.0,2.095833333333333,2016-01-13,dingin
Changping,15.75,38.208333333333336,8.958333333333334,37.875,629.1666666666666,44.458333333333336,-2.4208333333333334,1015.1416666666668,-23.84583333333333,0.0,2.6041666666666665,2016-01-13,dingin
Dingling,20.747811846774585,39.4457756916996,7.5311770111259975,10.705305573825008,396.85334851143654,71.94757727597242,-2.4208333333333334,1015.1416666666668,-23.84583333333333,0.0,2.6041666666666665,2016-01-13,dingin
Dongsi,20.583333333333332,42.208333333333336,11.625,46.166666666666664,850.0,30.75,-2.8166666666666664,1020.2875,-23.3875,0.0,2.095833333333333,2016-01-13,dingin
Guanyuan,23.916666666666668,44.958333333333336,15.833333333333334,55.958333333333336,916.6666666666666,21.416666666666668,-2.8166666666666664,1020.2875,-23.3875,0.0,2.095833333333333,2016-01-13,dingin
Gucheng,32.416666666666664,63.833333333333336,19.723590067617753,33.61425624612358,1092.6656009565397,42.516239902917334,-2.3541666666666665,1016.5291666666667,-22.866666666666664,0.0,1.6916666666666667,2016-01-13,dingin
Huairou,27.75,34.75,9.166666666666666,31.47905209224632,750.0,23.333333333333332,-6.654166666666666,1015.2375000000001,-20.929166666666667,0.0,1.5041666666666667,2016-01-13,dingin
Nongzhanguan,19.166666666666668,32.583333333333336,12.416666666666666,53.25,708.3333333333334,32.791666666666664,-2.8166666666666664,1020.2875,-23.3875,0.0,2.095833333333333,2016-01-13,dingin
Shunyi,16.166666666666668,20.583333333333332,6.25,27.958333333333332,416.6666666666667,46.375,-3.1374999999999997,1021.1083333333332,-22.745833333333334,0.0,2.4499999999999997,2016-01-13,dingin
Tiantan,39.291666666666664,56.958333333333336,17.75,66.41666666666667,1300.0,22.583333333333332,-2.8166666666666664,1020.2875,-23.3875,0.0,2.095833333333333,2016-01-13,dingin
Wanliu,21.666666666666668,44.75,12.291666666666666,54.208333333333336,1483.3333333333333,23.786400578784477,-2.658333333333333,1018.625,-21.916666666666668,0.0,1.3375000000000001,2016-01-13,dingin
Wanshouxigong,42.791666666666664,62.125,18.041666666666668,59.208333333333336,1287.5,20.625,-2.8166666666666664,1020.2875,-23.3875,0.0,2.095833333333333,2016-01-13,dingin
Aotizhongxin,60.541666666666664,87.54166666666667,25.125,84.33333333333333,1729.1666666666667,27.639723267106515,-2.0166666666666666,1016.4499999999999,-18.379166666666666,0.0,1.2333333333333334,2016-01-14,dingin
Changping,32.125,71.75,20.375,56.458333333333336,1158.3333333333333,27.083333333333332,-0.9291666666666667,1011.1833333333334,-19.150000000000002,0.0,2.5375,2016-01-14,dingin
Dingling,23.791229036021587,49.614155138339925,9.416666666666666,17.875,1496.037336368954,51.916666666666664,-0.9291666666666667,1011.1833333333334,-19.150000000000002,0.0,2.5375,2016-01-14,dingin
Dongsi,74.125,97.04166666666667,22.458333333333332,68.33333333333333,1750.0,18.791666666666668,-2.0166666666666666,1016.4499999999999,-18.379166666666666,0.0,1.2333333333333334,2016-01-14,dingin
Guanyuan,84.33333333333333,107.625,36.208333333333336,85.125,1979.1666666666667,12.916666666666666,-2.0166666666666666,1016.4499999999999,-18.379166666666666,0.0,1.2333333333333334,2016-01-14,dingin
Gucheng,104.79166666666667,149.95833333333334,40.072180135235506,67.53092291279025,2201.9978685797464,21.820619951458667,-1.4791666666666667,1012.8375,-18.645833333333332,0.0,1.4208333333333334,2016-01-14,dingin
Huairou,34.791666666666664,50.583333333333336,13.041666666666666,31.083333333333332,895.8333333333334,23.458333333333332,-4.1000000000000005,1011.1458333333334,-16.995833333333334,0.0,1.7166666666666668,2016-01-14,dingin
Nongzhanguan,65.33333333333333,81.625,25.25,87.70833333333333,1745.8333333333333,18.791666666666668,-2.0166666666666666,1016.4499999999999,-18.379166666666666,0.0,1.2333333333333334,2016-01-14,dingin
Shunyi,51.125,62.125,14.75,59.25,1316.6666666666667,18.791666666666668,-2.5124999999999997,1017.1750000000001,-17.891666666666666,0.0,1.8499999999999999,2016-01-14,dingin
Tiantan,85.95833333333333,98.45833333333333,24.583333333333332,87.0,2500.0,16.5,-2.0166666666666666,1016.4499999999999,-18.379166666666666,0.0,1.2333333333333334,2016-01-14,dingin
Wanliu,76.25,99.25,28.458333333333332,77.16666666666667,2391.6666666666665,15.125,-2.3625000000000003,1014.8625000000001,-17.883333333333333,0.0,0.9791666666666666,2016-01-14,dingin
Wanshouxigong,100.41666666666667,122.83333333333333,37.541666666666664,82.95833333333333,2483.3333333333335,15.625,-2.0166666666666666,1016.4499999999999,-18.379166666666666,0.0,1.2333333333333334,2016-01-14,dingin
Aotizhongxin,88.70833333333333,121.75,34.833333333333336,98.95833333333333,2420.8333333333335,14.791666666666666,-2.35,1014.025,-14.866666666666667,0.0,1.1583333333333334,2016-01-15,dingin
Changping,75.33333333333333,119.375,30.958333333333332,85.875,2116.6666666666665,9.875,-0.7625000000000001,1008.7666666666668,-16.216666666666665,0.0,1.325,2016-01-15,dingin
Dingling,66.29166666666667,92.70833333333333,22.125,47.041666666666664,1354.1666666666667,26.125,-0.7625000000000001,1008.7666666666668,-16.216666666666665,0.0,1.325,2016-01-15,dingin
Dongsi,106.95833333333333,132.70833333333334,32.75,84.45833333333333,2804.1666666666665,11.625,-2.35,1014.025,-14.866666666666667,0.0,1.1583333333333334,2016-01-15,dingin
Guanyuan,87.83333333333333,118.29166666666667,29.625,89.375,2320.8333333333335,9.541666666666666,-2.35,1014.025,-14.866666666666667,0.0,1.1583333333333334,2016-01-15,dingin
Gucheng,74.25,121.91666666666667,54.875,65.54166666666667,2204.1666666666665,11.5,-1.825,1010.2624999999999,-15.608333333333334,0.0,1.1458333333333333,2016-01-15,dingin
Huairou,73.0,88.66666666666667,18.666666666666668,50.520718758912984,1508.3333333333333,11.583333333333334,-3.466666666666667,1008.9333333333334,-15.166666666666666,0.0,1.2791666666666666,2016-01-15,dingin
Nongzhanguan,123.70833333333333,136.04166666666666,42.75,104.29166666666667,3116.6666666666665,20.208333333333332,-2.35,1014.025,-14.866666666666667,0.0,1.1583333333333334,2016-01-15,dingin
Shunyi,117.33333333333333,124.83333333333333,30.083333333333332,77.29166666666667,2412.5,12.583333333333334,-1.7999999999999998,1014.8291666666668,-14.766666666666666,0.0,1.5458333333333334,2016-01-15,dingin
Tiantan,120.84020463159527,136.97348635409716,29.84865062943106,96.34011023225038,3137.4293049089515,12.624345691242219,-2.35,1014.025,-14.866666666666667,0.0,1.1583333333333334,2016-01-15,dingin
Wanliu,86.58333333333333,120.08333333333333,29.833333333333332,88.0,3737.5,9.786400578784477,-2.6458333333333335,1012.3333333333334,-14.795833333333334,0.0,1.0625,2016-01-15,dingin
Wanshouxigong,106.91666666666667,135.5,35.458333333333336,80.20833333333333,2575.0,13.083333333333334,-2.35,1014.025,-14.866666666666667,0.0,1.1583333333333334,2016-01-15,dingin
Aotizhongxin,121.91666666666667,142.58333333333334,49.791666666666664,83.91666666666667,2866.6666666666665,12.348056600439847,-2.7458333333333336,1018.6541666666667,-10.633333333333333,0.0,1.375,2016-01-16,dingin
Changping,116.66666666666667,162.33333333333334,35.458333333333336,88.54166666666667,2450.0,7.583333333333333,-1.5958333333333332,1013.3000000000001,-9.333333333333334,0.012500000000000002,1.8,2016-01-16,dingin
Dingling,141.83333333333334,162.95833333333334,42.791666666666664,73.125,2587.5,10.189515455194487,-1.5958333333333332,1013.3000000000001,-9.333333333333334,0.012500000000000002,1.8,2016-01-16,dingin
Dongsi,122.125,141.375,45.916666666666664,67.66666666666667,2483.3333333333335,8.541666666666666,-2.7458333333333336,1018.6541666666667,-10.633333333333333,0.0,1.375,2016-01-16,dingin
Guanyuan,117.20833333333333,139.33333333333334,45.041666666666664,69.125,2312.5,8.625,-2.7458333333333336,1018.6541666666667,-10.633333333333333,0.0,1.375,2016-01-16,dingin
Gucheng,144.83333333333334,162.79166666666666,44.791666666666664,67.5,2504.1666666666665,8.833333333333334,-2.0208333333333335,1014.9333333333334,-9.512500000000001,0.0,1.45,2016-01-16,dingin
Huairou,133.58333333333334,139.95833333333334,41.375,69.75,2441.6666666666665,3.625,-2.2416666666666667,1013.2458333333334,-9.141666666666667,0.016666666666666666,1.9916666666666665,2016-01-16,dingin
Nongzhanguan,117.41666666666667,123.79166666666667,51.416666666666664,74.16666666666667,2412.5,16.125,-2.7458333333333336,1018.6541666666667,-10.633333333333333,0.0,1.375,2016-01-16,dingin
Shunyi,132.75,133.29166666666666,39.64883494531312,69.29166666666667,2765.588664882726,11.966721698436336,-2.1625,1019.3625000000001,-10.1875,0.0,1.5708333333333335,2016-01-16,dingin
Tiantan,121.54166666666667,129.16666666666666,43.583333333333336,73.875,2458.3333333333335,7.458333333333333,-2.7458333333333336,1018.6541666666667,-10.633333333333333,0.0,1.375,2016-01-16,dingin
Wanliu,122.66666666666667,128.33333333333334,45.291666666666664,68.375,2879.1666666666665,6.916666666666667,-1.7833333333333332,1016.9416666666666,-9.775,0.0,1.2833333333333334,2016-01-16,dingin
Wanshouxigong,127.04166666666667,141.20833333333334,51.125,62.75,2412.5,6.916666666666667,-2.7458333333333336,1018.6541666666667,-10.633333333333333,0.0,1.375,2016-01-16,dingin
Aotizhongxin,42.583333333333336,50.791666666666664,8.166666666666666,34.625,1100.0,49.666666666666664,-5.954166666666667,1022.4458333333333,-17.8,0.020833333333333332,2.783333333333333,2016-01-17,dingin
Changping,34.666666666666664,45.25,9.041666666666666,46.458333333333336,970.8333333333334,45.125,-6.404166666666666,1017.5833333333334,-18.579166666666666,0.0,3.0583333333333336,2016-01-17,dingin
